nichi,group_mise,group_item,target
20200519,Z,A,27
20200519,Z,B,8
20200519,Z,C,19
20200519,Z,D,14
20200519,Z,E,12
20200520,X,A,31
20200520,X,B,10
20200520,X,C,7
20200520,X,D,7
20200520,X,E,41
20200520,Y,A,50
20200520,Y,C,18
20200520,Y,D,8
20200520,Y,E,24
20200520,Z,A,30
20200520,Z,B,3
20200520,Z,C,16
20200520,Z,D,13
20200520,Z,E,22
20200521,X,A,42
20200521,X,B,7
20200521,X,C,6
20200521,X,D,6
20200521,X,E,67
20200521,Y,A,41
20200521,Y,B,2
20200521,Y,C,10
20200521,Y,D,16
20200521,Y,E,40
20200521,Z,A,14
20200521,Z,B,3
20200521,Z,C,19
20200521,Z,D,9
20200521,Z,E,22
20200522,X,A,43
20200522,X,B,20
20200522,X,C,15
20200522,X,D,8
20200522,X,E,36
20200522,Y,A,49
20200522,Y,B,1
20200522,Y,C,27
20200522,Y,D,17
20200522,Y,E,26
20200522,Z,A,34
20200522,Z,B,5
20200522,Z,C,13
20200522,Z,D,11
20200522,Z,E,16
20200525,X,A,50
20200525,X,B,11
20200525,X,C,12
20200525,X,D,3
20200525,X,E,22
20200525,Y,A,68
20200525,Y,B,10
20200525,Y,C,43
20200525,Y,D,10
20200525,Y,E,10
20200525,Z,A,35
20200525,Z,B,8
20200525,Z,C,23
20200525,Z,D,9
20200525,Z,E,11
20200526,X,A,42
20200526,X,B,13
20200526,X,C,11
20200526,X,D,5
20200526,X,E,22
20200526,Y,A,56
20200526,Y,B,5
20200526,Y,C,36
20200526,Y,D,13
20200526,Y,E,5
20200526,Z,A,38
20200526,Z,B,4
20200526,Z,C,23
20200526,Z,D,17
20200526,Z,E,9
20200527,X,A,50
20200527,X,B,9
20200527,X,C,13
20200527,X,D,4
20200527,X,E,25
20200527,Y,A,69
20200527,Y,B,10
20200527,Y,C,51
20200527,Y,D,17
20200527,Y,E,15
20200527,Z,A,48
20200527,Z,B,6
20200527,Z,C,26
20200527,Z,D,15
20200527,Z,E,13
20200528,X,A,40
20200528,X,B,6
20200528,X,C,12
20200528,X,D,7
20200528,X,E,21
20200528,Y,A,96
20200528,Y,B,7
20200528,Y,C,42
20200528,Y,D,6
20200528,Y,E,6
20200528,Z,A,37
20200528,Z,B,10
20200528,Z,C,26
20200528,Z,D,11
20200528,Z,E,12
20200529,X,A,60
20200529,X,B,15
20200529,X,C,15
20200529,X,D,4
20200529,X,E,21
20200529,Y,A,76
20200529,Y,B,17
20200529,Y,C,29
20200529,Y,D,16
20200529,Y,E,12
20200529,Z,A,40
20200529,Z,B,17
20200529,Z,C,18
20200529,Z,D,15
20200529,Z,E,7
